user_id,interest_data_analysis,interest_ai_ml,interest_software_development,interest_web_development,interest_cloud_infrastructure,interest_business_problem_solving,skill_python,skill_sql,skill_statistics,skill_machine_learning,skill_programming_fundamentals,skill_web_development,skill_cloud,skill_devops,skill_data_visualisation,skill_git,preferred_work_type,preferred_learning_style,career_goal,target_role
U04833,2,1,5,4,1,5,1,2,1,1,3,3,2,2,3,4,User-Facing Development,Project-Based,Build Websites,Web Developer
U04834,2,1,5,5,1,3,3,1,1,1,4,5,2,2,3,3,User-Facing Development,Practical,Build Software,Web Developer
U04835,1,2,3,4,1,3,2,2,1,1,4,5,2,1,2,4,User-Facing Development,Practical,Build Websites,Web Developer
U04836,2,1,3,4,1,1,1,1,2,1,5,4,2,1,2,4,User-Facing Development,Visual,Build Software,Web Developer
U04837,2,1,3,3,2,2,2,1,1,1,4,5,2,2,3,4,User-Facing Development,Visual,Build Software,Web Developer
U04838,1,1,4,4,2,2,2,1,2,1,3,5,2,1,2,2,User-Facing Development,Practical,Build Websites,Web Developer
U04839,1,2,3,4,1,4,2,1,2,2,3,4,1,1,4,4,User-Facing Development,Visual,Build Websites,Web Developer
U04840,2,2,3,4,1,2,1,1,1,1,3,5,3,2,3,3,User-Facing Development,Practical,Build Software,Web Developer
U04841,1,1,4,5,2,2,3,2,2,1,5,4,2,2,2,3,User-Facing Development,Project-Based,Build Software,Web Developer
U04842,1,1,4,4,2,3,1,2,1,2,2,4,2,2,2,3,User-Facing Development,Project-Based,Build Websites,Web Developer
U04843,2,2,3,5,1,5,2,2,1,1,4,4,2,1,2,3,User-Facing Development,Project-Based,Build Websites,Web Developer
U04844,2,3,2,5,1,4,2,1,2,1,4,5,1,2,3,5,User-Facing Development,Practical,Build Software,Web Developer
U04845,1,2,5,5,1,4,1,1,1,1,4,5,2,2,2,1,User-Facing Development,Visual,Build Websites,Web Developer
U04846,1,2,4,4,3,3,1,2,3,1,4,4,2,2,2,4,User-Facing Development,Visual,Build Software,Web Developer
U04847,2,1,4,5,1,3,2,2,1,1,4,5,1,2,2,2,User-Facing Development,Visual,Build Software,Web Developer
U04848,2,1,4,5,2,4,4,1,1,2,3,5,1,2,2,1,User-Facing Development,Project-Based,Build Websites,Web Developer
U04849,1,1,3,4,2,4,2,1,2,1,4,5,2,1,4,4,User-Facing Development,Project-Based,Build Websites,Web Developer
U04850,2,1,5,5,1,3,1,2,2,1,4,5,1,1,3,2,User-Facing Development,Practical,Build Websites,Web Developer
U04851,2,2,4,3,1,2,1,1,2,1,3,4,2,2,3,5,User-Facing Development,Visual,Build Software,Web Developer
U04852,2,2,4,5,2,3,2,1,1,1,3,3,2,1,4,3,User-Facing Development,Practical,Build Websites,Web Developer
U04853,3,2,3,4,2,4,3,2,1,1,4,5,2,2,3,2,User-Facing Development,Practical,Build Software,Web Developer
U04854,2,2,3,5,1,2,2,2,1,1,4,3,1,1,2,2,User-Facing Development,Visual,Build Software,Web Developer
U04855,2,1,4,5,2,2,1,2,2,1,2,4,2,1,2,2,User-Facing Development,Project-Based,Build Software,Web Developer
U04856,1,2,4,4,1,2,3,2,2,1,3,4,2,1,2,3,User-Facing Development,Practical,Build Websites,Web Developer
U04857,2,2,4,5,2,3,1,2,1,1,3,5,1,1,2,2,User-Facing Development,Visual,Build Software,Web Developer
U04858,2,1,3,4,1,4,2,2,1,1,3,5,1,1,2,2,User-Facing Development,Practical,Build Software,Web Developer
U04859,1,1,4,3,1,2,1,1,2,1,3,4,2,2,3,4,User-Facing Development,Project-Based,Build Websites,Web Developer
U04860,2,1,5,5,2,4,2,1,1,1,5,4,1,2,2,3,User-Facing Development,Visual,Build Websites,Web Developer
U04861,1,1,5,5,1,4,2,2,2,1,3,4,1,1,3,2,User-Facing Development,Practical,Build Websites,Web Developer
U04862,1,1,5,5,1,4,1,2,2,1,4,5,2,1,2,1,User-Facing Development,Visual,Build Software,Web Developer
U04863,1,2,3,5,2,3,3,1,2,1,5,4,2,1,2,3,User-Facing Development,Project-Based,Build Software,Web Developer
U04864,2,1,5,4,2,2,2,3,2,2,4,4,1,1,2,3,User-Facing Development,Practical,Build Websites,Web Developer
U04865,3,1,3,4,1,4,1,1,2,1,4,4,2,1,2,3,User-Facing Development,Visual,Build Websites,Web Developer
U04866,1,2,2,4,1,2,3,2,2,1,5,4,1,3,2,2,User-Facing Development,Project-Based,Build Software,Web Developer
U04867,1,1,5,5,2,2,2,1,2,1,3,4,2,2,3,4,User-Facing Development,Practical,Build Software,Web Developer
U04868,2,2,5,4,3,2,1,1,2,2,3,5,3,2,3,3,User-Facing Development,Practical,Build Websites,Web Developer
U04869,2,1,3,5,1,3,1,1,2,1,4,4,2,1,2,4,User-Facing Development,Visual,Build Software,Web Developer
U04870,2,2,3,4,1,4,3,2,2,1,5,5,2,2,3,2,User-Facing Development,Visual,Build Software,Web Developer
U04871,1,2,5,5,2,4,1,2,2,1,3,3,2,1,2,3,User-Facing Development,Practical,Build Websites,Web Developer
U04872,2,2,4,4,3,4,2,2,1,1,3,4,1,1,3,4,User-Facing Development,Visual,Build Software,Web Developer
U04873,2,2,5,5,2,2,2,2,2,1,4,4,1,1,2,2,User-Facing Development,Visual,Build Software,Web Developer
U04874,2,2,4,4,1,3,3,2,2,1,5,3,2,1,2,4,User-Facing Development,Visual,Build Websites,Web Developer
U04875,2,1,3,4,3,3,3,1,2,1,4,4,2,1,2,2,User-Facing Development,Project-Based,Build Websites,Web Developer
U04876,1,2,4,4,2,4,2,2,1,1,3,4,1,2,2,4,User-Facing Development,Practical,Build Software,Web Developer
U04877,1,1,4,5,2,4,2,1,2,1,3,5,1,2,2,3,User-Facing Development,Practical,Build Websites,Web Developer
U04878,2,2,4,4,1,2,1,1,2,1,4,4,1,1,3,4,User-Facing Development,Practical,Build Websites,Web Developer
U04879,1,1,4,4,2,3,3,1,2,1,4,4,1,1,4,3,User-Facing Development,Practical,Build Software,Web Developer
U04880,1,1,5,3,1,4,2,1,2,1,3,4,2,1,3,3,User-Facing Development,Visual,Build Software,Web Developer
U04881,1,1,4,5,2,3,2,2,2,1,4,4,2,1,2,2,User-Facing Development,Practical,Build Software,Web Developer
U04882,1,2,3,5,1,3,3,1,2,1,4,4,2,2,1,4,User-Facing Development,Practical,Build Websites,Web Developer
U04883,1,1,5,5,1,3,1,1,1,1,4,5,2,2,1,2,User-Facing Development,Visual,Build Websites,Web Developer
U04884,1,1,5,5,1,3,3,2,1,1,4,5,1,2,3,4,User-Facing Development,Visual,Build Websites,Web Developer
U04885,1,2,3,5,1,3,1,1,2,1,4,5,2,2,2,3,User-Facing Development,Project-Based,Build Software,Web Developer
U04886,2,1,4,4,2,2,1,3,1,1,5,5,1,2,3,4,User-Facing Development,Visual,Build Software,Web Developer
U04887,1,1,4,4,1,2,1,1,3,1,3,4,2,1,3,3,User-Facing Development,Practical,Build Software,Web Developer
U04888,2,1,4,5,2,2,1,1,2,1,4,4,1,2,2,4,User-Facing Development,Practical,Build Websites,Web Developer
U04889,1,2,5,4,2,4,3,2,1,1,3,5,2,1,3,3,User-Facing Development,Visual,Build Software,Web Developer
U04890,2,1,3,5,1,3,1,1,1,1,4,5,2,2,3,4,User-Facing Development,Visual,Build Websites,Web Developer
U04891,1,2,5,4,2,3,1,1,2,1,4,4,2,3,3,3,User-Facing Development,Visual,Build Websites,Web Developer
U04892,1,1,3,5,2,1,2,1,1,1,4,5,2,1,3,3,User-Facing Development,Practical,Build Websites,Web Developer
U04893,2,3,5,3,2,3,2,1,1,1,5,5,2,2,3,4,User-Facing Development,Project-Based,Build Websites,Web Developer
U04894,1,2,3,4,1,2,4,1,2,1,5,4,2,2,2,4,User-Facing Development,Visual,Build Websites,Web Developer
U04895,1,1,4,4,2,2,2,1,2,1,4,3,2,1,4,3,User-Facing Development,Visual,Build Software,Web Developer
U04896,3,3,4,4,1,2,1,2,1,1,4,3,2,1,2,2,User-Facing Development,Project-Based,Build Software,Web Developer
U04897,3,1,5,5,2,3,1,1,1,1,3,4,1,2,2,4,User-Facing Development,Practical,Build Software,Web Developer
U04898,2,1,4,4,1,4,1,1,1,1,4,5,2,2,3,5,User-Facing Development,Practical,Build Websites,Web Developer
U04899,2,2,5,5,3,2,2,2,2,1,4,4,1,1,2,2,User-Facing Development,Visual,Build Websites,Web Developer
U04900,1,1,4,4,2,1,3,1,1,1,4,5,3,1,2,5,User-Facing Development,Practical,Build Software,Web Developer
U04901,1,1,4,4,1,2,2,2,1,1,4,4,1,2,2,2,User-Facing Development,Project-Based,Build Websites,Web Developer
U04902,1,1,4,4,1,2,3,2,1,1,3,4,1,2,3,2,User-Facing Development,Visual,Build Websites,Web Developer
U04903,1,1,4,5,1,4,1,2,1,1,3,4,2,1,1,2,User-Facing Development,Project-Based,Build Software,Web Developer
U04904,2,2,5,4,1,2,2,2,2,1,3,5,1,1,3,4,User-Facing Development,Project-Based,Build Websites,Web Developer
U04905,1,2,4,5,2,3,1,1,2,1,5,4,1,1,3,3,User-Facing Development,Project-Based,Build Software,Web Developer
U04906,1,2,5,5,2,2,3,2,1,1,3,4,1,1,2,3,User-Facing Development,Visual,Build Websites,Web Developer
U04907,1,1,3,4,1,2,1,1,1,1,5,5,2,1,3,2,User-Facing Development,Visual,Build Software,Web Developer
U04908,3,2,3,4,2,3,1,1,1,1,5,5,1,1,2,4,User-Facing Development,Visual,Build Software,Web Developer
U04909,2,1,5,5,1,2,1,3,2,1,3,4,1,2,2,5,User-Facing Development,Visual,Build Software,Web Developer
U04910,2,1,3,4,1,3,2,3,1,2,5,5,1,1,3,2,User-Facing Development,Practical,Build Software,Web Developer
U04911,2,2,4,5,1,4,3,2,2,1,3,4,1,1,3,3,User-Facing Development,Practical,Build Websites,Web Developer
U04912,1,1,5,4,1,3,1,2,1,1,4,4,2,1,2,4,User-Facing Development,Project-Based,Build Websites,Web Developer
U04913,2,1,2,4,3,5,1,2,1,1,3,5,2,2,2,2,User-Facing Development,Visual,Build Software,Web Developer
U04914,2,1,4,5,1,2,2,1,2,1,2,5,1,2,1,3,User-Facing Development,Practical,Build Software,Web Developer
U04915,2,1,4,5,1,2,2,1,2,1,4,4,1,1,3,4,User-Facing Development,Visual,Build Websites,Web Developer
U04916,1,1,3,5,2,1,3,2,1,1,3,5,1,2,3,3,User-Facing Development,Project-Based,Build Software,Web Developer
U04917,1,2,5,4,2,3,3,1,1,2,4,5,2,1,3,5,User-Facing Development,Practical,Build Software,Web Developer
U04918,2,1,4,5,2,4,1,2,1,1,4,4,1,2,3,2,User-Facing Development,Project-Based,Build Websites,Web Developer
U04919,1,2,4,5,2,2,2,1,1,1,4,4,2,1,3,4,User-Facing Development,Practical,Build Software,Web Developer
U04920,1,1,5,5,1,3,1,1,1,1,3,5,1,2,3,4,User-Facing Development,Project-Based,Build Websites,Web Developer
U04921,2,2,3,4,2,3,4,1,1,2,5,5,2,2,2,4,User-Facing Development,Visual,Build Websites,Web Developer
U04922,2,2,2,4,2,2,3,2,1,1,4,4,1,1,3,4,User-Facing Development,Project-Based,Build Software,Web Developer
U04923,2,2,3,4,1,2,3,1,1,1,4,5,3,1,2,3,User-Facing Development,Project-Based,Build Websites,Web Developer
U04924,2,2,4,4,1,3,3,1,1,1,5,5,1,2,3,2,User-Facing Development,Practical,Build Websites,Web Developer
U04925,1,1,5,5,1,3,2,1,2,2,3,4,3,1,3,2,User-Facing Development,Project-Based,Build Websites,Web Developer
U04926,1,2,4,5,1,3,3,2,2,1,5,5,1,2,2,3,User-Facing Development,Practical,Build Websites,Web Developer
U04927,1,1,3,4,1,3,3,1,1,1,3,4,1,1,1,5,User-Facing Development,Practical,Build Websites,Web Developer
U04928,1,2,4,5,1,2,3,1,3,2,4,4,2,2,3,3,User-Facing Development,Visual,Build Websites,Web Developer
U04929,1,1,4,5,1,2,1,1,1,1,3,4,2,1,3,5,User-Facing Development,Project-Based,Build Software,Web Developer
U04930,1,1,5,5,1,2,2,1,1,2,4,4,2,2,3,2,User-Facing Development,Visual,Build Websites,Web Developer
U04931,1,1,4,4,2,5,1,1,1,1,3,4,1,2,2,5,User-Facing Development,Practical,Build Websites,Web Developer
U04932,2,2,5,5,2,2,1,1,3,1,5,5,1,1,2,2,User-Facing Development,Visual,Build Software,Web Developer
U04933,1,1,5,4,2,2,2,1,2,1,4,4,1,1,2,2,User-Facing Development,Practical,Build Software,Web Developer
U04934,1,1,4,4,3,4,1,1,1,1,4,4,2,1,2,3,User-Facing Development,Project-Based,Build Websites,Web Developer
U04935,2,2,3,4,3,2,1,2,1,1,4,4,2,2,3,2,User-Facing Development,Practical,Build Websites,Web Developer
U04936,2,2,5,4,2,3,3,1,1,1,4,4,2,1,3,3,User-Facing Development,Practical,Build Software,Web Developer
U04937,2,2,3,5,1,4,2,2,1,1,4,5,2,1,1,2,User-Facing Development,Project-Based,Build Websites,Web Developer
U04938,1,2,4,5,2,4,3,2,1,1,4,5,1,2,4,4,User-Facing Development,Visual,Build Websites,Web Developer
U04939,1,1,5,5,2,4,1,1,1,1,5,5,2,2,2,4,User-Facing Development,Visual,Build Websites,Web Developer
U04940,2,2,4,4,2,4,2,2,2,1,3,5,1,2,3,2,User-Facing Development,Project-Based,Build Websites,Web Developer
U04941,1,1,3,4,1,4,3,2,2,1,3,5,2,1,3,2,User-Facing Development,Visual,Build Websites,Web Developer
U04942,2,2,5,5,2,3,1,1,2,1,4,4,1,1,2,3,User-Facing Development,Practical,Build Software,Web Developer
U04943,2,2,4,5,1,3,2,1,1,1,3,4,1,1,2,2,User-Facing Development,Practical,Build Websites,Web Developer
U04944,2,2,4,5,2,4,1,2,2,1,3,4,3,1,3,2,User-Facing Development,Practical,Build Software,Web Developer
U04945,2,1,3,4,1,3,3,1,1,1,3,5,2,1,2,1,User-Facing Development,Project-Based,Build Software,Web Developer
U04946,1,2,5,4,2,4,1,2,1,1,3,5,2,1,3,2,User-Facing Development,Practical,Build Software,Web Developer
U04947,1,1,4,4,2,3,3,1,1,1,3,4,2,1,2,2,User-Facing Development,Project-Based,Build Software,Web Developer
U04948,1,1,5,5,1,4,1,2,2,1,3,5,1,2,2,3,User-Facing Development,Visual,Build Websites,Web Developer
U04949,1,1,3,4,1,2,2,2,1,1,4,4,3,1,2,5,User-Facing Development,Project-Based,Build Websites,Web Developer
U04950,1,2,4,5,1,2,1,1,2,1,3,5,2,1,3,4,User-Facing Development,Project-Based,Build Websites,Web Developer
U04951,1,2,3,5,2,4,2,2,1,1,4,4,2,2,4,2,User-Facing Development,Practical,Build Websites,Web Developer
U04952,3,2,4,5,2,3,2,2,1,1,4,4,2,1,2,4,User-Facing Development,Visual,Build Software,Web Developer
U04953,1,1,5,4,1,3,1,2,1,1,2,4,1,1,2,3,User-Facing Development,Visual,Build Websites,Web Developer
U04954,1,1,5,4,2,2,3,2,1,1,3,4,2,1,3,3,User-Facing Development,Practical,Build Software,Web Developer
U04955,1,2,3,5,2,2,2,1,1,1,5,5,1,2,3,5,User-Facing Development,Visual,Build Software,Web Developer
U04956,1,1,4,4,2,4,2,2,1,1,4,5,1,1,2,4,User-Facing Development,Project-Based,Build Software,Web Developer
U04957,1,1,3,4,2,4,3,1,1,1,3,5,2,1,3,2,User-Facing Development,Practical,Build Software,Web Developer
U04958,1,1,5,5,1,2,3,2,1,1,4,4,1,2,2,3,User-Facing Development,Visual,Build Websites,Web Developer
U04959,2,1,5,5,3,2,1,1,1,1,4,5,1,2,3,5,User-Facing Development,Visual,Build Websites,Web Developer
U04960,2,2,3,5,2,2,1,2,1,1,4,5,2,1,3,2,User-Facing Development,Project-Based,Build Software,Web Developer
U04961,1,1,3,4,1,3,1,2,3,1,3,5,1,1,2,3,User-Facing Development,Project-Based,Build Websites,Web Developer
U04962,2,2,5,5,2,4,1,1,2,1,5,5,1,2,3,3,User-Facing Development,Practical,Build Websites,Web Developer
U04963,1,2,4,4,1,4,3,3,1,1,5,4,1,2,3,2,User-Facing Development,Project-Based,Build Software,Web Developer
U04964,1,1,3,5,1,2,2,1,1,1,4,5,1,1,2,4,User-Facing Development,Project-Based,Build Websites,Web Developer
U04965,2,2,3,4,2,1,2,2,1,1,4,5,1,2,2,3,User-Facing Development,Practical,Build Websites,Web Developer
U04966,1,2,2,5,2,3,4,1,2,1,3,4,1,2,2,2,User-Facing Development,Project-Based,Build Websites,Web Developer
U04967,2,1,4,4,1,4,2,1,1,1,4,5,2,1,3,1,User-Facing Development,Practical,Build Software,Web Developer
U04968,3,2,5,4,1,4,2,1,2,1,4,5,2,2,3,2,User-Facing Development,Practical,Build Websites,Web Developer
U04969,2,2,4,5,1,5,1,1,1,1,5,5,1,2,1,2,User-Facing Development,Visual,Build Websites,Web Developer
U04970,2,2,4,5,1,4,2,2,2,1,2,5,1,2,2,2,User-Facing Development,Visual,Build Websites,Web Developer
U04971,2,3,4,5,1,2,1,1,1,1,4,4,2,2,3,3,User-Facing Development,Project-Based,Build Software,Web Developer
U04972,1,2,4,5,1,2,3,1,2,1,3,4,2,1,2,3,User-Facing Development,Project-Based,Build Websites,Web Developer
U04973,1,2,4,5,2,2,1,1,1,1,3,4,2,2,2,4,User-Facing Development,Practical,Build Software,Web Developer
U04974,2,1,3,5,1,4,3,3,1,1,4,5,2,2,1,5,User-Facing Development,Visual,Build Websites,Web Developer
U04975,2,1,4,4,1,1,1,2,3,1,4,5,1,1,3,2,User-Facing Development,Practical,Build Websites,Web Developer
U04976,1,1,4,5,1,1,3,1,2,1,3,5,1,2,2,4,User-Facing Development,Practical,Build Software,Web Developer
U04977,1,2,4,4,1,2,1,1,1,1,3,4,2,1,1,4,User-Facing Development,Visual,Build Websites,Web Developer
U04978,2,2,3,4,2,2,1,1,1,1,4,4,2,3,2,5,User-Facing Development,Practical,Build Software,Web Developer
U04979,2,1,3,3,1,3,1,2,2,1,3,4,2,2,3,4,User-Facing Development,Visual,Build Software,Web Developer
U04980,2,2,4,5,1,2,1,1,2,2,4,5,1,1,3,4,User-Facing Development,Practical,Build Websites,Web Developer
U04981,2,1,5,4,1,3,3,1,1,1,3,5,2,2,2,5,User-Facing Development,Visual,Build Software,Web Developer
U04982,2,1,5,4,1,4,1,1,2,1,4,3,2,1,2,2,User-Facing Development,Visual,Build Software,Web Developer
U04983,1,1,3,4,2,3,2,1,2,1,4,4,1,1,2,4,User-Facing Development,Visual,Build Websites,Web Developer
U04984,2,2,4,5,2,2,3,2,1,1,4,5,1,2,2,4,User-Facing Development,Project-Based,Build Software,Web Developer
U04985,1,1,5,5,1,4,2,1,1,1,4,5,1,1,3,4,User-Facing Development,Project-Based,Build Websites,Web Developer
U04986,2,1,5,4,1,4,4,3,1,1,3,5,2,1,3,3,User-Facing Development,Project-Based,Build Software,Web Developer
U04987,2,2,3,4,1,4,2,2,1,1,4,5,2,1,2,3,User-Facing Development,Project-Based,Build Websites,Web Developer
U04988,2,3,5,4,1,4,1,2,1,1,3,4,2,2,3,4,User-Facing Development,Project-Based,Build Software,Web Developer
U04989,2,2,3,5,1,3,1,1,1,1,4,5,2,1,3,5,User-Facing Development,Project-Based,Build Websites,Web Developer
U04990,1,3,5,5,2,3,1,2,2,1,5,5,2,1,3,3,User-Facing Development,Project-Based,Build Websites,Web Developer
U04991,2,2,4,4,1,3,2,1,1,1,4,5,1,1,1,3,User-Facing Development,Project-Based,Build Websites,Web Developer
U04992,1,1,5,5,2,2,2,1,1,1,5,5,1,2,2,3,User-Facing Development,Project-Based,Build Websites,Web Developer
U04993,1,1,3,5,1,4,3,1,2,1,4,4,2,2,2,2,User-Facing Development,Practical,Build Websites,Web Developer
U04994,1,2,5,5,1,2,3,2,2,1,4,4,1,2,3,3,User-Facing Development,Visual,Build Websites,Web Developer
U04995,1,1,3,4,2,3,3,1,1,2,4,4,1,2,3,3,User-Facing Development,Project-Based,Build Websites,Web Developer
U04996,1,1,3,5,1,4,3,1,1,1,4,4,1,1,3,3,User-Facing Development,Practical,Build Software,Web Developer
U04997,1,1,3,5,2,3,1,1,2,1,3,4,2,3,3,2,User-Facing Development,Practical,Build Websites,Web Developer
U04998,1,1,5,4,2,3,1,1,2,2,5,4,2,2,3,2,User-Facing Development,Visual,Build Software,Web Developer
U04999,1,2,4,4,2,2,3,2,1,1,3,4,1,1,3,2,User-Facing Development,Practical,Build Software,Web Developer
U05000,1,2,4,4,1,3,3,1,1,1,4,5,1,1,2,4,User-Facing Development,Project-Based,Build Websites,Web Developer
U05001,2,1,4,1,5,3,3,2,2,1,5,2,5,5,3,5,Automation-Focused,Project-Based,Build Software,Cloud/DevOps Engineer
U05002,2,2,3,1,5,2,5,1,1,1,3,2,5,5,2,5,Infrastructure/Operations,Project-Based,Build Software,Cloud/DevOps Engineer
U05003,2,2,4,1,4,1,3,2,2,1,4,2,4,5,1,3,Infrastructure/Operations,Project-Based,Build Software,Cloud/DevOps Engineer
U05004,2,2,2,2,4,3,2,2,1,1,5,2,4,3,2,4,Infrastructure/Operations,Project-Based,Manage Cloud/Deployment Systems,Cloud/DevOps Engineer
U05005,1,2,4,1,4,3,1,2,1,1,5,2,4,4,2,3,Infrastructure/Operations,Practical,Manage Cloud/Deployment Systems,Cloud/DevOps Engineer
U05006,2,1,4,1,4,2,4,1,2,1,4,2,5,4,2,4,Automation-Focused,Practical,Manage Cloud/Deployment Systems,Cloud/DevOps Engineer
U05007,2,2,4,1,4,4,4,1,2,1,5,1,4,4,2,4,Automation-Focused,Practical,Manage Cloud/Deployment Systems,Cloud/DevOps Engineer
U05008,2,3,3,2,4,3,4,2,2,1,4,2,5,4,2,4,Infrastructure/Operations,Project-Based,Manage Cloud/Deployment Systems,Cloud/DevOps Engineer
U05009,1,2,4,2,4,3,2,1,2,1,2,1,5,5,1,4,Infrastructure/Operations,Project-Based,Build Software,Cloud/DevOps Engineer
U05010,1,2,4,3,5,2,2,2,3,1,3,2,4,4,1,3,Infrastructure/Operations,Practical,Build Software,Cloud/DevOps Engineer
U05011,1,2,3,2,5,4,3,1,2,1,2,2,5,5,1,4,Automation-Focused,Project-Based,Build Software,Cloud/DevOps Engineer
U05012,3,1,2,1,4,1,3,1,2,1,4,2,4,5,1,5,Automation-Focused,Project-Based,Manage Cloud/Deployment Systems,Cloud/DevOps Engineer
U05013,1,2,4,1,5,4,5,1,1,1,4,1,5,4,3,5,Automation-Focused,Practical,Build Software,Cloud/DevOps Engineer
U05014,1,2,2,2,4,4,2,2,1,1,4,2,4,4,1,3,Automation-Focused,Practical,Build Software,Cloud/DevOps Engineer
U05015,1,1,4,2,4,4,4,2,2,1,3,2,5,5,1,5,Automation-Focused,Project-Based,Build Software,Cloud/DevOps Engineer
U05016,2,2,4,1,4,3,3,2,1,1,4,1,3,5,2,4,Automation-Focused,Practical,Build Software,Cloud/DevOps Engineer
U05017,2,1,4,1,4,2,4,1,2,1,3,2,4,5,1,5,Infrastructure/Operations,Project-Based,Build Software,Cloud/DevOps Engineer
U05018,1,2,4,2,4,3,3,2,2,1,4,2,4,5,3,3,Infrastructure/Operations,Practical,Build Software,Cloud/DevOps Engineer
U05019,1,2,2,1,5,3,3,1,2,1,4,2,3,5,1,3,Infrastructure/Operations,Practical,Manage Cloud/Deployment Systems,Cloud/DevOps Engineer
U05020,1,2,4,1,5,4,4,1,1,1,3,1,3,3,2,4,Infrastructure/Operations,Practical,Manage Cloud/Deployment Systems,Cloud/DevOps Engineer
U05021,2,1,3,2,5,4,3,2,2,1,4,1,5,4,2,4,Automation-Focused,Project-Based,Build Software,Cloud/DevOps Engineer
U05022,1,2,4,1,4,4,3,1,2,1,3,2,4,4,1,5,Infrastructure/Operations,Practical,Build Software,Cloud/DevOps Engineer
U05023,1,2,4,1,3,3,4,2,1,1,3,2,4,4,2,3,Infrastructure/Operations,Practical,Manage Cloud/Deployment Systems,Cloud/DevOps Engineer
U05024,2,2,2,1,5,3,3,2,2,1,4,2,3,5,1,3,Infrastructure/Operations,Practical,Build Software,Cloud/DevOps Engineer
U05025,1,1,4,2,5,4,3,1,2,1,3,1,4,5,1,5,Automation-Focused,Project-Based,Build Software,Cloud/DevOps Engineer
U05026,2,2,4,1,4,2,4,1,2,1,4,1,4,4,2,3,Infrastructure/Operations,Practical,Manage Cloud/Deployment Systems,Cloud/DevOps Engineer
U05027,1,1,4,1,4,2,4,1,2,1,5,3,4,4,2,5,Automation-Focused,Practical,Manage Cloud/Deployment Systems,Cloud/DevOps Engineer
U05028,2,1,4,2,5,4,3,2,1,1,5,1,5,5,1,5,Infrastructure/Operations,Practical,Manage Cloud/Deployment Systems,Cloud/DevOps Engineer
U05029,1,2,4,1,4,2,4,1,1,1,4,1,5,4,2,3,Infrastructure/Operations,Practical,Build Software,Cloud/DevOps Engineer
U05030,3,1,3,2,5,3,4,1,1,1,2,2,5,5,1,3,Automation-Focused,Project-Based,Build Software,Cloud/DevOps Engineer
U05031,2,1,4,1,3,2,5,1,2,1,5,2,5,5,2,5,Infrastructure/Operations,Project-Based,Build Software,Cloud/DevOps Engineer
U05032,1,2,3,1,4,2,2,2,2,1,3,2,4,5,2,3,Automation-Focused,Practical,Manage Cloud/Deployment Systems,Cloud/DevOps Engineer
U05033,1,1,2,1,4,2,4,2,1,1,5,1,4,5,1,5,Automation-Focused,Project-Based,Manage Cloud/Deployment Systems,Cloud/DevOps Engineer
U05034,3,1,3,1,3,4,4,1,2,1,3,2,4,4,1,3,Automation-Focused,Practical,Build Software,Cloud/DevOps Engineer
U05035,1,1,3,2,5,3,2,2,1,1,4,2,4,5,3,4,Infrastructure/Operations,Practical,Manage Cloud/Deployment Systems,Cloud/DevOps Engineer
U05036,2,1,4,2,4,2,2,1,2,1,4,1,5,4,1,4,Infrastructure/Operations,Practical,Manage Cloud/Deployment Systems,Cloud/DevOps Engineer
U05037,1,1,2,1,5,2,4,2,1,1,5,2,5,4,2,4,Automation-Focused,Practical,Build Software,Cloud/DevOps Engineer
